participant_id,statement_id,label_visible,actual_source,known_truth,predicted_truthfulness,correct,confidence,trustworthiness,perceived_source,presurvey_ai_familiarity,presurvey_ai_trust,presurvey_skepticism,presurvey_fact_checking,presurvey_baseline_confidence,age,gender,nationality,education,persona_ai_familiarity,persona_ai_trust,persona_ai_literacy,persona_general_confidence,persona_reasoning_style,persona_online_content_skepticism,knowledge_geography_history,knowledge_science_health,knowledge_entertainment_literature,knowledge_technology_internet,topic_familiarity,source_file
480,TS13,1,human,True,true,1.0,4.0,6.0,,6,2,4,5,3,19,prefer_not_to_say,Australian,some_college,6,2,5,6,analytical,moderate,4,6,6,2,4,truth_source_labeled_persona_480.json
481,TS20,1,human,False,false,1.0,6.0,3.0,,4,5,3,6,4,24,woman,British,high_school_or_equivalent,1,5,3,4,mixed,moderate,5,5,1,2,3,truth_source_labeled_persona_481.json
481,TS36,1,human,False,false,1.0,6.0,3.0,,4,5,3,6,4,24,woman,British,high_school_or_equivalent,1,5,3,4,mixed,moderate,5,5,1,2,3,truth_source_labeled_persona_481.json
481,TS28,1,human,False,false,1.0,6.0,5.0,,4,5,3,6,4,24,woman,British,high_school_or_equivalent,1,5,3,4,mixed,moderate,5,5,1,2,3,truth_source_labeled_persona_481.json
481,TS6,1,human,True,true,1.0,5.0,4.0,,4,5,3,6,4,24,woman,British,high_school_or_equivalent,1,5,3,4,mixed,moderate,5,5,1,2,3,truth_source_labeled_persona_481.json
481,TS40,1,ai,True,true,1.0,6.0,5.0,,4,5,3,6,4,24,woman,British,high_school_or_equivalent,1,5,3,4,mixed,moderate,5,5,1,2,3,truth_source_labeled_persona_481.json
482,TS75,1,ai,False,false,1.0,6.0,2.0,,3,6,5,4,5,22,man,US,high_school_or_equivalent,3,6,1,4,analytical,moderate,4,4,2,3,6,truth_source_labeled_persona_482.json
482,TS13,1,human,True,true,1.0,6.0,6.0,,3,6,5,4,5,22,man,US,high_school_or_equivalent,3,6,1,4,analytical,moderate,4,4,2,3,6,truth_source_labeled_persona_482.json
482,TS3,1,human,True,true,1.0,6.0,6.0,,3,6,5,4,5,22,man,US,high_school_or_equivalent,3,6,1,4,analytical,moderate,4,4,2,3,6,truth_source_labeled_persona_482.json
482,TS28,1,human,False,false,1.0,6.0,6.0,,3,6,5,4,5,22,man,US,high_school_or_equivalent,3,6,1,4,analytical,moderate,4,4,2,3,6,truth_source_labeled_persona_482.json
482,TS6,1,human,True,true,1.0,5.0,5.0,,3,6,5,4,5,22,man,US,high_school_or_equivalent,3,6,1,4,analytical,moderate,4,4,2,3,6,truth_source_labeled_persona_482.json
483,TS13,1,human,True,true,1.0,5.0,4.0,,5,4,3,2,6,25,nonbinary,British,vocational_training,5,4,3,5,mixed,moderate,7,4,2,2,7,truth_source_labeled_persona_483.json
483,TS29,1,human,False,false,1.0,7.0,1.0,,5,4,3,2,6,25,nonbinary,British,vocational_training,5,4,3,5,mixed,moderate,7,4,2,2,7,truth_source_labeled_persona_483.json
483,TS11,1,human,True,true,1.0,5.0,6.0,,5,4,3,2,6,25,nonbinary,British,vocational_training,5,4,3,5,mixed,moderate,7,4,2,2,7,truth_source_labeled_persona_483.json
483,TS20,1,human,False,false,1.0,6.0,5.0,,5,4,3,2,6,25,nonbinary,British,vocational_training,5,4,3,5,mixed,moderate,7,4,2,2,7,truth_source_labeled_persona_483.json
483,TS28,1,human,False,false,1.0,7.0,4.0,,5,4,3,2,6,25,nonbinary,British,vocational_training,5,4,3,5,mixed,moderate,7,4,2,2,7,truth_source_labeled_persona_483.json
484,TS36,1,human,False,false,1.0,6.0,2.0,,3,4,2,5,3,19,prefer_not_to_say,US,some_college,3,4,6,2,analytical,low,3,7,1,7,4,truth_source_labeled_persona_484.json
484,TS20,1,human,False,false,1.0,5.0,3.0,,3,4,2,5,3,19,prefer_not_to_say,US,some_college,3,4,6,2,analytical,low,3,7,1,7,4,truth_source_labeled_persona_484.json
484,TS28,1,human,False,false,1.0,6.0,2.0,,3,4,2,5,3,19,prefer_not_to_say,US,some_college,3,4,6,2,analytical,low,3,7,1,7,4,truth_source_labeled_persona_484.json
484,TS6,1,human,True,true,1.0,5.0,4.0,,3,4,2,5,3,19,prefer_not_to_say,US,some_college,3,4,6,2,analytical,low,3,7,1,7,4,truth_source_labeled_persona_484.json
484,TS40,1,ai,True,true,1.0,4.0,3.0,,3,4,2,5,3,19,prefer_not_to_say,US,some_college,3,4,6,2,analytical,low,3,7,1,7,4,truth_source_labeled_persona_484.json
485,TS40,1,ai,True,true,1.0,4.0,3.0,,4,6,5,3,2,23,nonbinary,Canadian,some_college,6,4,4,5,mixed,moderate,1,5,5,5,7,truth_source_labeled_persona_485.json
485,TS11,1,human,True,true,1.0,5.0,6.0,,4,6,5,3,2,23,nonbinary,Canadian,some_college,6,4,4,5,mixed,moderate,1,5,5,5,7,truth_source_labeled_persona_485.json
485,TS36,1,human,False,false,1.0,2.0,5.0,,4,6,5,3,2,23,nonbinary,Canadian,some_college,6,4,4,5,mixed,moderate,1,5,5,5,7,truth_source_labeled_persona_485.json
485,TS20,1,human,False,unsure,,3.0,6.0,,4,6,5,3,2,23,nonbinary,Canadian,some_college,6,4,4,5,mixed,moderate,1,5,5,5,7,truth_source_labeled_persona_485.json
485,TS28,1,human,False,false,1.0,6.0,4.0,,4,6,5,3,2,23,nonbinary,Canadian,some_college,6,4,4,5,mixed,moderate,1,5,5,5,7,truth_source_labeled_persona_485.json
486,TS67,1,ai,False,false,1.0,6.0,2.0,,4,2,5,3,4,21,nonbinary,British,vocational_training,7,1,3,4,mixed,moderate,6,5,4,5,3,truth_source_labeled_persona_486.json
486,TS20,1,human,False,false,1.0,5.0,4.0,,4,2,5,3,4,21,nonbinary,British,vocational_training,7,1,3,4,mixed,moderate,6,5,4,5,3,truth_source_labeled_persona_486.json
486,TS28,1,human,False,false,1.0,6.0,5.0,,4,2,5,3,4,21,nonbinary,British,vocational_training,7,1,3,4,mixed,moderate,6,5,4,5,3,truth_source_labeled_persona_486.json
486,TS6,1,human,True,true,1.0,5.0,4.0,,4,2,5,3,4,21,nonbinary,British,vocational_training,7,1,3,4,mixed,moderate,6,5,4,5,3,truth_source_labeled_persona_486.json
486,TS13,1,human,True,true,1.0,4.0,5.0,,4,2,5,3,4,21,nonbinary,British,vocational_training,7,1,3,4,mixed,moderate,6,5,4,5,3,truth_source_labeled_persona_486.json
487,TS6,1,human,True,false,0.0,4.0,3.0,,2,1,6,5,3,24,woman,US,bachelors_degree,2,1,7,1,intuitive,low,3,5,6,4,3,truth_source_labeled_persona_487.json
487,TS36,1,human,False,false,1.0,6.0,5.0,,2,1,6,5,3,24,woman,US,bachelors_degree,2,1,7,1,intuitive,low,3,5,6,4,3,truth_source_labeled_persona_487.json
487,TS28,1,human,False,false,1.0,6.0,4.0,,2,1,6,5,3,24,woman,US,bachelors_degree,2,1,7,1,intuitive,low,3,5,6,4,3,truth_source_labeled_persona_487.json
487,TS20,1,human,False,false,1.0,4.0,5.0,,2,1,6,5,3,24,woman,US,bachelors_degree,2,1,7,1,intuitive,low,3,5,6,4,3,truth_source_labeled_persona_487.json
487,TS13,1,human,True,true,1.0,5.0,6.0,,2,1,6,5,3,24,woman,US,bachelors_degree,2,1,7,1,intuitive,low,3,5,6,4,3,truth_source_labeled_persona_487.json
488,TS40,1,ai,True,true,1.0,4.0,2.0,,4,2,6,5,3,24,man,US,undergraduate,1,4,7,6,analytical,high,1,4,4,4,3,truth_source_labeled_persona_488.json
488,TS6,1,human,True,true,1.0,4.0,5.0,,4,2,6,5,3,24,man,US,undergraduate,1,4,7,6,analytical,high,1,4,4,4,3,truth_source_labeled_persona_488.json
488,TS3,1,human,True,true,1.0,6.0,6.0,,4,2,6,5,3,24,man,US,undergraduate,1,4,7,6,analytical,high,1,4,4,4,3,truth_source_labeled_persona_488.json
488,TS28,1,human,False,false,1.0,6.0,5.0,,4,2,6,5,3,24,man,US,undergraduate,1,4,7,6,analytical,high,1,4,4,4,3,truth_source_labeled_persona_488.json
488,TS36,1,human,False,false,1.0,6.0,5.0,,4,2,6,5,3,24,man,US,undergraduate,1,4,7,6,analytical,high,1,4,4,4,3,truth_source_labeled_persona_488.json
489,TS3,1,human,True,true,1.0,5.0,6.0,,4,3,5,6,4,25,nonbinary,Australian,graduate_student,4,3,3,7,analytical,moderate,6,5,4,2,1,truth_source_labeled_persona_489.json
489,TS6,1,human,True,true,1.0,6.0,5.0,,4,3,5,6,4,25,nonbinary,Australian,graduate_student,4,3,3,7,analytical,moderate,6,5,4,2,1,truth_source_labeled_persona_489.json
489,TS28,1,human,False,false,1.0,5.0,6.0,,4,3,5,6,4,25,nonbinary,Australian,graduate_student,4,3,3,7,analytical,moderate,6,5,4,2,1,truth_source_labeled_persona_489.json
489,TS40,1,ai,True,true,1.0,6.0,3.0,,4,3,5,6,4,25,nonbinary,Australian,graduate_student,4,3,3,7,analytical,moderate,6,5,4,2,1,truth_source_labeled_persona_489.json
489,TS36,1,human,False,false,1.0,6.0,5.0,,4,3,5,6,4,25,nonbinary,Australian,graduate_student,4,3,3,7,analytical,moderate,6,5,4,2,1,truth_source_labeled_persona_489.json
490,TS28,1,human,False,false,1.0,6.0,3.0,,6,5,3,4,2,20,prefer_not_to_say,British,undergraduate,6,5,5,4,analytical,moderate,1,2,4,2,6,truth_source_labeled_persona_490.json
490,TS13,1,human,True,true,1.0,6.0,5.0,,6,5,3,4,2,20,prefer_not_to_say,British,undergraduate,6,5,5,4,analytical,moderate,1,2,4,2,6,truth_source_labeled_persona_490.json
490,TS15,1,human,True,true,1.0,6.0,5.0,,6,5,3,4,2,20,prefer_not_to_say,British,undergraduate,6,5,5,4,analytical,moderate,1,2,4,2,6,truth_source_labeled_persona_490.json
490,TS36,1,human,False,false,1.0,6.0,4.0,,6,5,3,4,2,20,prefer_not_to_say,British,undergraduate,6,5,5,4,analytical,moderate,1,2,4,2,6,truth_source_labeled_persona_490.json
490,TS6,1,human,True,true,1.0,5.0,4.0,,6,5,3,4,2,20,prefer_not_to_say,British,undergraduate,6,5,5,4,analytical,moderate,1,2,4,2,6,truth_source_labeled_persona_490.json
491,TS13,1,human,True,true,1.0,5.0,6.0,,4,2,6,3,4,20,nonbinary,Canadian,high_school_or_equivalent,4,2,6,4,intuitive,moderate,3,3,4,4,4,truth_source_labeled_persona_491.json
491,TS58,1,ai,True,true,1.0,4.0,3.0,,4,2,6,3,4,20,nonbinary,Canadian,high_school_or_equivalent,4,2,6,4,intuitive,moderate,3,3,4,4,4,truth_source_labeled_persona_491.json
491,TS28,1,human,False,true,0.0,6.0,5.0,,4,2,6,3,4,20,nonbinary,Canadian,high_school_or_equivalent,4,2,6,4,intuitive,moderate,3,3,4,4,4,truth_source_labeled_persona_491.json
491,TS3,1,human,True,true,1.0,5.0,6.0,,4,2,6,3,4,20,nonbinary,Canadian,high_school_or_equivalent,4,2,6,4,intuitive,moderate,3,3,4,4,4,truth_source_labeled_persona_491.json
491,TS36,1,human,False,false,1.0,6.0,5.0,,4,2,6,3,4,20,nonbinary,Canadian,high_school_or_equivalent,4,2,6,4,intuitive,moderate,3,3,4,4,4,truth_source_labeled_persona_491.json
492,TS28,1,human,False,false,1.0,6.0,2.0,,6,5,4,3,2,21,prefer_not_to_say,Australian,high_school_or_equivalent,6,6,5,5,mixed,moderate,6,4,1,6,3,truth_source_labeled_persona_492.json
492,TS40,1,ai,True,true,1.0,4.0,5.0,,6,5,4,3,2,21,prefer_not_to_say,Australian,high_school_or_equivalent,6,6,5,5,mixed,moderate,6,4,1,6,3,truth_source_labeled_persona_492.json
492,TS3,1,human,True,true,1.0,5.0,6.0,,6,5,4,3,2,21,prefer_not_to_say,Australian,high_school_or_equivalent,6,6,5,5,mixed,moderate,6,4,1,6,3,truth_source_labeled_persona_492.json
492,TS36,1,human,False,false,1.0,4.0,3.0,,6,5,4,3,2,21,prefer_not_to_say,Australian,high_school_or_equivalent,6,6,5,5,mixed,moderate,6,4,1,6,3,truth_source_labeled_persona_492.json
492,TS11,1,human,True,true,1.0,4.0,5.0,,6,5,4,3,2,21,prefer_not_to_say,Australian,high_school_or_equivalent,6,6,5,5,mixed,moderate,6,4,1,6,3,truth_source_labeled_persona_492.json
493,TS3,1,human,True,false,0.0,6.0,2.0,,4,2,5,3,4,20,prefer_not_to_say,US,undergraduate,4,1,4,6,analytical,moderate,4,2,2,5,2,truth_source_labeled_persona_493.json
493,TS29,1,human,False,false,1.0,6.0,2.0,,4,2,5,3,4,20,prefer_not_to_say,US,undergraduate,4,1,4,6,analytical,moderate,4,2,2,5,2,truth_source_labeled_persona_493.json
493,TS40,1,ai,True,true,1.0,4.0,3.0,,4,2,5,3,4,20,prefer_not_to_say,US,undergraduate,4,1,4,6,analytical,moderate,4,2,2,5,2,truth_source_labeled_persona_493.json
493,TS28,1,human,False,false,1.0,6.0,5.0,,4,2,5,3,4,20,prefer_not_to_say,US,undergraduate,4,1,4,6,analytical,moderate,4,2,2,5,2,truth_source_labeled_persona_493.json
493,TS11,1,human,True,true,1.0,4.0,5.0,,4,2,5,3,4,20,prefer_not_to_say,US,undergraduate,4,1,4,6,analytical,moderate,4,2,2,5,2,truth_source_labeled_persona_493.json
494,TS52,1,ai,True,true,1.0,6.0,2.0,,4,3,5,6,4,20,prefer_not_to_say,Canadian,bachelors_degree,4,3,7,4,analytical,low,6,4,1,4,6,truth_source_labeled_persona_494.json
494,TS28,1,human,False,false,1.0,6.0,5.0,,4,3,5,6,4,20,prefer_not_to_say,Canadian,bachelors_degree,4,3,7,4,analytical,low,6,4,1,4,6,truth_source_labeled_persona_494.json
494,TS36,1,human,False,false,1.0,6.0,5.0,,4,3,5,6,4,20,prefer_not_to_say,Canadian,bachelors_degree,4,3,7,4,analytical,low,6,4,1,4,6,truth_source_labeled_persona_494.json
494,TS15,1,human,True,true,1.0,6.0,7.0,,4,3,5,6,4,20,prefer_not_to_say,Canadian,bachelors_degree,4,3,7,4,analytical,low,6,4,1,4,6,truth_source_labeled_persona_494.json
494,TS11,1,human,True,false,0.0,4.0,6.0,,4,3,5,6,4,20,prefer_not_to_say,Canadian,bachelors_degree,4,3,7,4,analytical,low,6,4,1,4,6,truth_source_labeled_persona_494.json
495,TS3,1,human,True,unsure,,4.0,6.0,,3,4,5,6,2,22,woman,Canadian,vocational_training,1,3,4,7,analytical,low,4,4,3,4,2,truth_source_labeled_persona_495.json
495,TS11,1,human,True,true,1.0,5.0,6.0,,3,4,5,6,2,22,woman,Canadian,vocational_training,1,3,4,7,analytical,low,4,4,3,4,2,truth_source_labeled_persona_495.json
495,TS40,1,ai,True,true,1.0,4.0,3.0,,3,4,5,6,2,22,woman,Canadian,vocational_training,1,3,4,7,analytical,low,4,4,3,4,2,truth_source_labeled_persona_495.json
495,TS36,1,human,False,false,1.0,5.0,6.0,,3,4,5,6,2,22,woman,Canadian,vocational_training,1,3,4,7,analytical,low,4,4,3,4,2,truth_source_labeled_persona_495.json
495,TS28,1,human,False,false,1.0,6.0,5.0,,3,4,5,6,2,22,woman,Canadian,vocational_training,1,3,4,7,analytical,low,4,4,3,4,2,truth_source_labeled_persona_495.json
496,TS11,1,human,True,unsure,,4.0,5.0,,6,3,5,4,2,19,woman,Australian,undergraduate,6,3,4,7,mixed,high,6,6,6,4,6,truth_source_labeled_persona_496.json
496,TS3,1,human,True,true,1.0,6.0,6.0,,6,3,5,4,2,19,woman,Australian,undergraduate,6,3,4,7,mixed,high,6,6,6,4,6,truth_source_labeled_persona_496.json
496,TS36,1,human,False,false,1.0,2.0,2.0,,6,3,5,4,2,19,woman,Australian,undergraduate,6,3,4,7,mixed,high,6,6,6,4,6,truth_source_labeled_persona_496.json
496,TS40,1,ai,True,true,1.0,6.0,4.0,,6,3,5,4,2,19,woman,Australian,undergraduate,6,3,4,7,mixed,high,6,6,6,4,6,truth_source_labeled_persona_496.json
496,TS28,1,human,False,false,1.0,6.0,5.0,,6,3,5,4,2,19,woman,Australian,undergraduate,6,3,4,7,mixed,high,6,6,6,4,6,truth_source_labeled_persona_496.json
497,TS11,1,human,True,unsure,,4.0,3.0,,4,5,6,3,2,20,nonbinary,Dutch,some_college,4,1,3,4,analytical,moderate,4,6,3,5,4,truth_source_labeled_persona_497.json
497,TS3,1,human,True,true,1.0,4.0,5.0,,4,5,6,3,2,20,nonbinary,Dutch,some_college,4,1,3,4,analytical,moderate,4,6,3,5,4,truth_source_labeled_persona_497.json
497,TS36,1,human,False,false,1.0,6.0,4.0,,4,5,6,3,2,20,nonbinary,Dutch,some_college,4,1,3,4,analytical,moderate,4,6,3,5,4,truth_source_labeled_persona_497.json
497,TS40,1,ai,True,true,1.0,5.0,3.0,,4,5,6,3,2,20,nonbinary,Dutch,some_college,4,1,3,4,analytical,moderate,4,6,3,5,4,truth_source_labeled_persona_497.json
497,TS28,1,human,False,false,1.0,4.0,5.0,,4,5,6,3,2,20,nonbinary,Dutch,some_college,4,1,3,4,analytical,moderate,4,6,3,5,4,truth_source_labeled_persona_497.json
498,TS36,1,human,False,false,1.0,6.0,2.0,,2,4,6,5,3,18,woman,Canadian,some_college,2,4,3,4,mixed,low,3,4,2,2,4,truth_source_labeled_persona_498.json
498,TS11,1,human,True,true,1.0,4.0,5.0,,2,4,6,5,3,18,woman,Canadian,some_college,2,4,3,4,mixed,low,3,4,2,2,4,truth_source_labeled_persona_498.json
498,TS28,1,human,False,false,1.0,6.0,3.0,,2,4,6,5,3,18,woman,Canadian,some_college,2,4,3,4,mixed,low,3,4,2,2,4,truth_source_labeled_persona_498.json
498,TS40,1,ai,True,true,1.0,5.0,4.0,,2,4,6,5,3,18,woman,Canadian,some_college,2,4,3,4,mixed,low,3,4,2,2,4,truth_source_labeled_persona_498.json
498,TS3,1,human,True,true,1.0,6.0,5.0,,2,4,6,5,3,18,woman,Canadian,some_college,2,4,3,4,mixed,low,3,4,2,2,4,truth_source_labeled_persona_498.json
499,TS40,1,ai,True,true,1.0,4.0,5.0,,5,3,4,6,2,21,prefer_not_to_say,US,high_school_or_equivalent,5,7,6,2,mixed,moderate,2,5,4,6,2,truth_source_labeled_persona_499.json
499,TS28,1,human,False,false,1.0,6.0,7.0,,5,3,4,6,2,21,prefer_not_to_say,US,high_school_or_equivalent,5,7,6,2,mixed,moderate,2,5,4,6,2,truth_source_labeled_persona_499.json
499,TS11,1,human,True,true,1.0,4.0,6.0,,5,3,4,6,2,21,prefer_not_to_say,US,high_school_or_equivalent,5,7,6,2,mixed,moderate,2,5,4,6,2,truth_source_labeled_persona_499.json
499,TS36,1,human,False,false,1.0,4.0,5.0,,5,3,4,6,2,21,prefer_not_to_say,US,high_school_or_equivalent,5,7,6,2,mixed,moderate,2,5,4,6,2,truth_source_labeled_persona_499.json
499,TS15,1,human,True,true,1.0,5.0,6.0,,5,3,4,6,2,21,prefer_not_to_say,US,high_school_or_equivalent,5,7,6,2,mixed,moderate,2,5,4,6,2,truth_source_labeled_persona_499.json
500,TS32,1,human,False,false,1.0,5.0,2.0,,5,4,6,5,3,18,man,British,graduate_student,5,4,3,1,mixed,moderate,5,4,7,2,4,truth_source_labeled_persona_500.json
500,TS36,1,human,False,false,1.0,5.0,2.0,,5,4,6,5,3,18,man,British,graduate_student,5,4,3,1,mixed,moderate,5,4,7,2,4,truth_source_labeled_persona_500.json
500,TS28,1,human,False,false,1.0,6.0,3.0,,5,4,6,5,3,18,man,British,graduate_student,5,4,3,1,mixed,moderate,5,4,7,2,4,truth_source_labeled_persona_500.json
500,TS12,1,human,True,false,0.0,4.0,2.0,,5,4,6,5,3,18,man,British,graduate_student,5,4,3,1,mixed,moderate,5,4,7,2,4,truth_source_labeled_persona_500.json
500,TS52,1,ai,True,true,1.0,6.0,5.0,,5,4,6,5,3,18,man,British,graduate_student,5,4,3,1,mixed,moderate,5,4,7,2,4,truth_source_labeled_persona_500.json
1,TS36,0,human,False,false,1.0,6.0,4.0,2.0,4,3,2,5,4,21,woman,US,vocational_training,4,7,5,4,mixed,low,4,6,4,7,4,truth_source_unlabeled_persona_001.json
1,TS58,0,ai,True,true,1.0,6.0,6.0,2.0,4,3,2,5,4,21,woman,US,vocational_training,4,7,5,4,mixed,low,4,6,4,7,4,truth_source_unlabeled_persona_001.json
1,TS19,0,human,True,true,1.0,6.0,5.0,2.0,4,3,2,5,4,21,woman,US,vocational_training,4,7,5,4,mixed,low,4,6,4,7,4,truth_source_unlabeled_persona_001.json
1,TS7,0,human,True,false,0.0,6.0,4.0,2.0,4,3,2,5,4,21,woman,US,vocational_training,4,7,5,4,mixed,low,4,6,4,7,4,truth_source_unlabeled_persona_001.json
1,TS3,0,human,True,false,0.0,6.0,5.0,2.0,4,3,2,5,4,21,woman,US,vocational_training,4,7,5,4,mixed,low,4,6,4,7,4,truth_source_unlabeled_persona_001.json
2,TS36,0,human,False,false,1.0,5.0,3.0,2.0,4,5,6,3,2,18,nonbinary,German,graduate_student,4,5,1,5,analytical,moderate,1,2,5,4,6,truth_source_unlabeled_persona_002.json
2,TS3,0,human,True,true,1.0,6.0,5.0,1.0,4,5,6,3,2,18,nonbinary,German,graduate_student,4,5,1,5,analytical,moderate,1,2,5,4,6,truth_source_unlabeled_persona_002.json
2,TS40,0,ai,True,true,1.0,4.0,4.0,3.0,4,5,6,3,2,18,nonbinary,German,graduate_student,4,5,1,5,analytical,moderate,1,2,5,4,6,truth_source_unlabeled_persona_002.json
2,TS7,0,human,True,false,0.0,6.0,3.0,2.0,4,5,6,3,2,18,nonbinary,German,graduate_student,4,5,1,5,analytical,moderate,1,2,5,4,6,truth_source_unlabeled_persona_002.json
2,TS11,0,human,True,unsure,,3.0,2.0,4.0,4,5,6,3,2,18,nonbinary,German,graduate_student,4,5,1,5,analytical,moderate,1,2,5,4,6,truth_source_unlabeled_persona_002.json
3,TS36,0,human,False,false,1.0,5.0,3.0,2.0,2,6,5,3,4,20,man,Canadian,vocational_training,2,6,1,7,analytical,low,4,6,3,3,6,truth_source_unlabeled_persona_003.json
3,TS52,0,ai,True,true,1.0,6.0,7.0,1.0,2,6,5,3,4,20,man,Canadian,vocational_training,2,6,1,7,analytical,low,4,6,3,3,6,truth_source_unlabeled_persona_003.json
3,TS26,0,human,False,false,1.0,5.0,2.0,4.0,2,6,5,3,4,20,man,Canadian,vocational_training,2,6,1,7,analytical,low,4,6,3,3,6,truth_source_unlabeled_persona_003.json
3,TS11,0,human,True,false,0.0,4.0,5.0,3.0,2,6,5,3,4,20,man,Canadian,vocational_training,2,6,1,7,analytical,low,4,6,3,3,6,truth_source_unlabeled_persona_003.json
3,TS57,0,ai,True,true,1.0,6.0,7.0,1.0,2,6,5,3,4,20,man,Canadian,vocational_training,2,6,1,7,analytical,low,4,6,3,3,6,truth_source_unlabeled_persona_003.json
4,TS7,0,human,True,true,1.0,5.0,4.0,2.0,5,4,6,3,5,20,prefer_not_to_say,US,high_school_or_equivalent,7,7,7,1,mixed,high,2,4,1,4,5,truth_source_unlabeled_persona_004.json
4,TS12,0,human,True,true,1.0,5.0,4.0,2.0,5,4,6,3,5,20,prefer_not_to_say,US,high_school_or_equivalent,7,7,7,1,mixed,high,2,4,1,4,5,truth_source_unlabeled_persona_004.json
4,TS40,0,ai,True,true,1.0,5.0,5.0,3.0,5,4,6,3,5,20,prefer_not_to_say,US,high_school_or_equivalent,7,7,7,1,mixed,high,2,4,1,4,5,truth_source_unlabeled_persona_004.json
4,TS36,0,human,False,false,1.0,5.0,3.0,2.0,5,4,6,3,5,20,prefer_not_to_say,US,high_school_or_equivalent,7,7,7,1,mixed,high,2,4,1,4,5,truth_source_unlabeled_persona_004.json
4,TS15,0,human,True,true,1.0,5.0,4.0,2.0,5,4,6,3,5,20,prefer_not_to_say,US,high_school_or_equivalent,7,7,7,1,mixed,high,2,4,1,4,5,truth_source_unlabeled_persona_004.json
5,TS3,0,human,True,false,0.0,4.0,5.0,2.0,3,4,6,5,2,25,woman,Canadian,undergraduate,2,3,4,2,mixed,moderate,6,3,2,4,4,truth_source_unlabeled_persona_005.json
5,TS40,0,ai,True,true,1.0,6.0,6.0,3.0,3,4,6,5,2,25,woman,Canadian,undergraduate,2,3,4,2,mixed,moderate,6,3,2,4,4,truth_source_unlabeled_persona_005.json
5,TS7,0,human,True,false,0.0,6.0,4.0,5.0,3,4,6,5,2,25,woman,Canadian,undergraduate,2,3,4,2,mixed,moderate,6,3,2,4,4,truth_source_unlabeled_persona_005.json
5,TS11,0,human,True,true,1.0,5.0,5.0,2.0,3,4,6,5,2,25,woman,Canadian,undergraduate,2,3,4,2,mixed,moderate,6,3,2,4,4,truth_source_unlabeled_persona_005.json
5,TS73,0,ai,False,false,1.0,6.0,3.0,5.0,3,4,6,5,2,25,woman,Canadian,undergraduate,2,3,4,2,mixed,moderate,6,3,2,4,4,truth_source_unlabeled_persona_005.json
6,TS7,0,human,True,false,0.0,6.0,2.0,3.0,3,4,5,6,2,22,nonbinary,US,some_college,3,4,5,5,mixed,moderate,1,3,2,6,3,truth_source_unlabeled_persona_006.json
6,TS12,0,human,True,unsure,,4.0,2.0,5.0,3,4,5,6,2,22,nonbinary,US,some_college,3,4,5,5,mixed,moderate,1,3,2,6,3,truth_source_unlabeled_persona_006.json
6,TS40,0,ai,True,true,1.0,5.0,4.0,2.0,3,4,5,6,2,22,nonbinary,US,some_college,3,4,5,5,mixed,moderate,1,3,2,6,3,truth_source_unlabeled_persona_006.json
6,TS29,0,human,False,false,1.0,6.0,1.0,5.0,3,4,5,6,2,22,nonbinary,US,some_college,3,4,5,5,mixed,moderate,1,3,2,6,3,truth_source_unlabeled_persona_006.json
6,TS3,0,human,True,true,1.0,6.0,4.0,2.0,3,4,5,6,2,22,nonbinary,US,some_college,3,4,5,5,mixed,moderate,1,3,2,6,3,truth_source_unlabeled_persona_006.json
7,TS36,0,human,False,false,1.0,6.0,3.0,2.0,6,6,5,4,5,25,nonbinary,German,graduate_student,6,6,5,5,analytical,high,4,1,1,1,1,truth_source_unlabeled_persona_007.json
7,TS3,0,human,True,false,0.0,6.0,3.0,2.0,6,6,5,4,5,25,nonbinary,German,graduate_student,6,6,5,5,analytical,high,4,1,1,1,1,truth_source_unlabeled_persona_007.json
7,TS40,0,ai,True,true,1.0,5.0,4.0,3.0,6,6,5,4,5,25,nonbinary,German,graduate_student,6,6,5,5,analytical,high,4,1,1,1,1,truth_source_unlabeled_persona_007.json
7,TS11,0,human,True,true,1.0,5.0,4.0,3.0,6,6,5,4,5,25,nonbinary,German,graduate_student,6,6,5,5,analytical,high,4,1,1,1,1,truth_source_unlabeled_persona_007.json
7,TS7,0,human,True,false,0.0,6.0,3.0,2.0,6,6,5,4,5,25,nonbinary,German,graduate_student,6,6,5,5,analytical,high,4,1,1,1,1,truth_source_unlabeled_persona_007.json
8,TS15,0,human,True,true,1.0,6.0,5.0,2.0,6,3,5,4,2,20,nonbinary,Australian,some_college,6,1,5,2,intuitive,low,5,4,4,4,3,truth_source_unlabeled_persona_008.json
8,TS36,0,human,False,false,1.0,6.0,5.0,2.0,6,3,5,4,2,20,nonbinary,Australian,some_college,6,1,5,2,intuitive,low,5,4,4,4,3,truth_source_unlabeled_persona_008.json
8,TS27,0,human,False,false,1.0,4.0,6.0,3.0,6,3,5,4,2,20,nonbinary,Australian,some_college,6,1,5,2,intuitive,low,5,4,4,4,3,truth_source_unlabeled_persona_008.json
8,TS40,0,ai,True,true,1.0,5.0,6.0,2.0,6,3,5,4,2,20,nonbinary,Australian,some_college,6,1,5,2,intuitive,low,5,4,4,4,3,truth_source_unlabeled_persona_008.json
8,TS11,0,human,True,unsure,,4.0,5.0,5.0,6,3,5,4,2,20,nonbinary,Australian,some_college,6,1,5,2,intuitive,low,5,4,4,4,3,truth_source_unlabeled_persona_008.json
